,emotion,img,aus
4587,sad,./data/images/images/train/sad/7576.jpg,"1,4,11,15,54,64"
4588,sad,./data/images/images/train/sad/7579.jpg,"11,17"
4589,sad,./data/images/images/train/sad/7586.jpg,"1,4,15,17"
4590,sad,./data/images/images/train/sad/7594.jpg,"6,15,54,64"
4591,sad,./data/images/images/train/sad/7602.jpg,"1,4,15"
4592,sad,./data/images/images/train/sad/7612.jpg,"1,4,11,15,54,64"
4593,sad,./data/images/images/train/sad/7619.jpg,"1,4,15,17"
4594,sad,./data/images/images/train/sad/7639.jpg,"1,4,15"
4595,sad,./data/images/images/train/sad/7642.jpg,"11,17"
4596,sad,./data/images/images/train/sad/7645.jpg,"1,4,11,15,54,64"
4597,sad,./data/images/images/train/sad/7647.jpg,"11,17"
4598,sad,./data/images/images/train/sad/7648.jpg,"6,15,54,64"
4599,sad,./data/images/images/train/sad/7653.jpg,"1,4,15,17"
4600,sad,./data/images/images/train/sad/7662.jpg,"1,4,15,17"
4601,sad,./data/images/images/train/sad/7665.jpg,"11,17"
4602,sad,./data/images/images/train/sad/7671.jpg,"1,4,15"
4603,sad,./data/images/images/train/sad/7687.jpg,"11,17"
4604,sad,./data/images/images/train/sad/7690.jpg,"1,4,11,15,54,64"
4605,sad,./data/images/images/train/sad/7697.jpg,"1,4,11,15,54,64"
4606,sad,./data/images/images/train/sad/770.jpg,"11,17"
4607,sad,./data/images/images/train/sad/7705.jpg,"1,4,15"
4608,sad,./data/images/images/train/sad/7710.jpg,"1,4,15"
4609,sad,./data/images/images/train/sad/7714.jpg,"1,4,15,17"
4610,sad,./data/images/images/train/sad/7722.jpg,"1,4,15"
4611,sad,./data/images/images/train/sad/7730.jpg,"6,15,54,64"
4612,sad,./data/images/images/train/sad/7741.jpg,"11,17"
4613,sad,./data/images/images/train/sad/7742.jpg,"11,17"
4614,sad,./data/images/images/train/sad/7747.jpg,"1,4,11,15,54,64"
4615,sad,./data/images/images/train/sad/7751.jpg,"6,15,54,64"
4616,sad,./data/images/images/train/sad/776.jpg,"1,4,15,17"
4617,sad,./data/images/images/train/sad/7760.jpg,"11,17"
4618,sad,./data/images/images/train/sad/7770.jpg,"1,4,11,15,54,64"
4619,sad,./data/images/images/train/sad/7781.jpg,"11,17"
4620,sad,./data/images/images/train/sad/7782.jpg,"6,15,54,64"
4621,sad,./data/images/images/train/sad/779.jpg,"1,4,11,15,54,64"
4622,sad,./data/images/images/train/sad/7791.jpg,"6,15,54,64"
4623,sad,./data/images/images/train/sad/7792.jpg,"6,15,54,64"
4624,sad,./data/images/images/train/sad/7794.jpg,"6,15,54,64"
4625,sad,./data/images/images/train/sad/7795.jpg,"6,15,54,64"
4626,sad,./data/images/images/train/sad/7802.jpg,"1,4,11,15,54,64"
4627,sad,./data/images/images/train/sad/782.jpg,"1,4,15"
4628,sad,./data/images/images/train/sad/7822.jpg,"6,15,54,64"
4629,sad,./data/images/images/train/sad/7825.jpg,"1,4,15,17"
4630,sad,./data/images/images/train/sad/7832.jpg,"1,4,15"
4631,sad,./data/images/images/train/sad/7839.jpg,"1,4,11,15,54,64"
4632,sad,./data/images/images/train/sad/7847.jpg,"1,4,15"
4633,sad,./data/images/images/train/sad/7856.jpg,"6,15,54,64"
4634,sad,./data/images/images/train/sad/7858.jpg,"1,4,15"
4635,sad,./data/images/images/train/sad/7864.jpg,"6,15,54,64"
4636,sad,./data/images/images/train/sad/7866.jpg,"1,4,15"
4637,sad,./data/images/images/train/sad/7870.jpg,"1,4,11,15,54,64"
4638,sad,./data/images/images/train/sad/7883.jpg,"1,4,11,15,54,64"
4639,sad,./data/images/images/train/sad/7885.jpg,"6,15,54,64"
4640,sad,./data/images/images/train/sad/7889.jpg,"1,4,15"
4641,sad,./data/images/images/train/sad/7891.jpg,"6,15,54,64"
4642,sad,./data/images/images/train/sad/79.jpg,"6,15,54,64"
4643,sad,./data/images/images/train/sad/7906.jpg,"1,4,15"
4644,sad,./data/images/images/train/sad/7908.jpg,"11,17"
4645,sad,./data/images/images/train/sad/7910.jpg,"1,4,15,17"
4646,sad,./data/images/images/train/sad/7915.jpg,"11,17"
4647,sad,./data/images/images/train/sad/7917.jpg,"1,4,15"
4648,sad,./data/images/images/train/sad/7920.jpg,"11,17"
4649,sad,./data/images/images/train/sad/7929.jpg,"6,15,54,64"
4650,sad,./data/images/images/train/sad/7952.jpg,"1,4,15"
4651,sad,./data/images/images/train/sad/7973.jpg,"6,15,54,64"
4652,sad,./data/images/images/train/sad/7988.jpg,"1,4,11,15,54,64"
4653,sad,./data/images/images/train/sad/7994.jpg,"1,4,11,15,54,64"
4654,sad,./data/images/images/train/sad/8002.jpg,"6,15,54,64"
4655,sad,./data/images/images/train/sad/8026.jpg,"6,15,54,64"
4656,sad,./data/images/images/train/sad/8028.jpg,"1,4,15"
4657,sad,./data/images/images/train/sad/8031.jpg,"1,4,15,17"
4658,sad,./data/images/images/train/sad/8044.jpg,"6,15,54,64"
4659,sad,./data/images/images/train/sad/8046.jpg,"1,4,15"
4660,sad,./data/images/images/train/sad/805.jpg,"11,17"
4661,sad,./data/images/images/train/sad/8061.jpg,"6,15,54,64"
4662,sad,./data/images/images/train/sad/8062.jpg,"1,4,15,17"
4663,sad,./data/images/images/train/sad/808.jpg,"1,4,15"
4664,sad,./data/images/images/train/sad/8093.jpg,"1,4,15"
4665,sad,./data/images/images/train/sad/8109.jpg,"1,4,15"
4666,sad,./data/images/images/train/sad/8116.jpg,"6,15,54,64"
4667,sad,./data/images/images/train/sad/812.jpg,"11,17"
4668,sad,./data/images/images/train/sad/8123.jpg,"1,4,15"
4669,sad,./data/images/images/train/sad/8128.jpg,"11,17"
4670,sad,./data/images/images/train/sad/8144.jpg,"6,15,54,64"
4671,sad,./data/images/images/train/sad/8153.jpg,"6,15,54,64"
4672,sad,./data/images/images/train/sad/8157.jpg,"11,17"
4673,sad,./data/images/images/train/sad/818.jpg,"11,17"
4674,sad,./data/images/images/train/sad/8184.jpg,"1,4,11,15,54,64"
4675,sad,./data/images/images/train/sad/8185.jpg,"1,4,11,15,54,64"
4676,sad,./data/images/images/train/sad/8215.jpg,"11,17"
4677,sad,./data/images/images/train/sad/8217.jpg,"1,4,15"
4678,sad,./data/images/images/train/sad/8231.jpg,"6,15,54,64"
4679,sad,./data/images/images/train/sad/8237.jpg,"1,4,15"
4680,sad,./data/images/images/train/sad/8242.jpg,"1,4,15,17"
4681,sad,./data/images/images/train/sad/8248.jpg,"1,4,11,15,54,64"
4682,sad,./data/images/images/train/sad/8263.jpg,"6,15,54,64"
4683,sad,./data/images/images/train/sad/828.jpg,"1,4,15"
4684,sad,./data/images/images/train/sad/8287.jpg,"1,4,15"
4685,sad,./data/images/images/train/sad/8290.jpg,"1,4,11,15,54,64"
4686,sad,./data/images/images/train/sad/8304.jpg,"1,4,15,17"
4687,sad,./data/images/images/train/sad/8307.jpg,"1,4,11,15,54,64"
4688,sad,./data/images/images/train/sad/831.jpg,"1,4,15,17"
4689,sad,./data/images/images/train/sad/8317.jpg,"1,4,15,17"
4690,sad,./data/images/images/train/sad/8321.jpg,"1,4,11,15,54,64"
4691,sad,./data/images/images/train/sad/8336.jpg,"1,4,15"
4692,sad,./data/images/images/train/sad/8340.jpg,"1,4,11,15,54,64"
4693,sad,./data/images/images/train/sad/8344.jpg,"11,17"
4694,sad,./data/images/images/train/sad/8346.jpg,"1,4,15"
4695,sad,./data/images/images/train/sad/8348.jpg,"1,4,15"
4696,sad,./data/images/images/train/sad/8349.jpg,"1,4,11,15,54,64"
4697,sad,./data/images/images/train/sad/8360.jpg,"1,4,15"
4698,sad,./data/images/images/train/sad/8361.jpg,"11,17"
4699,sad,./data/images/images/train/sad/8369.jpg,"1,4,15"
4700,sad,./data/images/images/train/sad/8380.jpg,"6,15,54,64"
4701,sad,./data/images/images/train/sad/8383.jpg,"11,17"
4702,sad,./data/images/images/train/sad/839.jpg,"1,4,15"
4703,sad,./data/images/images/train/sad/8403.jpg,"1,4,15,17"
4704,sad,./data/images/images/train/sad/8417.jpg,"6,15,54,64"
4705,sad,./data/images/images/train/sad/8420.jpg,"1,4,15,17"
4706,sad,./data/images/images/train/sad/8437.jpg,"11,17"
4707,sad,./data/images/images/train/sad/844.jpg,"1,4,15"
4708,sad,./data/images/images/train/sad/8440.jpg,"1,4,15"
4709,sad,./data/images/images/train/sad/8446.jpg,"6,15,54,64"
4710,sad,./data/images/images/train/sad/8452.jpg,"6,15,54,64"
4711,sad,./data/images/images/train/sad/8456.jpg,"11,17"
4712,sad,./data/images/images/train/sad/8461.jpg,"6,15,54,64"
4713,sad,./data/images/images/train/sad/8469.jpg,"1,4,11,15,54,64"
4714,sad,./data/images/images/train/sad/8475.jpg,"6,15,54,64"
4715,sad,./data/images/images/train/sad/8477.jpg,"11,17"
4716,sad,./data/images/images/train/sad/8495.jpg,"1,4,15"
4717,sad,./data/images/images/train/sad/8505.jpg,"6,15,54,64"
4718,sad,./data/images/images/train/sad/8524.jpg,"11,17"
4719,sad,./data/images/images/train/sad/8551.jpg,"11,17"
4720,sad,./data/images/images/train/sad/8552.jpg,"11,17"
4721,sad,./data/images/images/train/sad/8561.jpg,"6,15,54,64"
4722,sad,./data/images/images/train/sad/8571.jpg,"1,4,15"
4723,sad,./data/images/images/train/sad/8584.jpg,"1,4,11,15,54,64"
4724,sad,./data/images/images/train/sad/8596.jpg,"6,15,54,64"
4725,sad,./data/images/images/train/sad/8598.jpg,"6,15,54,64"
4726,sad,./data/images/images/train/sad/86.jpg,"1,4,11,15,54,64"
4727,sad,./data/images/images/train/sad/8600.jpg,"1,4,15,17"
4728,sad,./data/images/images/train/sad/8604.jpg,"1,4,11,15,54,64"
4729,sad,./data/images/images/train/sad/8612.jpg,"1,4,15"
4730,sad,./data/images/images/train/sad/8613.jpg,"11,17"
4731,sad,./data/images/images/train/sad/8616.jpg,"1,4,15"
4732,sad,./data/images/images/train/sad/8623.jpg,"1,4,15"
4733,sad,./data/images/images/train/sad/8632.jpg,"1,4,15,17"
4734,sad,./data/images/images/train/sad/8634.jpg,"1,4,11,15,54,64"
4735,sad,./data/images/images/train/sad/8644.jpg,"11,17"
4736,sad,./data/images/images/train/sad/8647.jpg,"11,17"
4737,sad,./data/images/images/train/sad/8653.jpg,"6,15,54,64"
4738,sad,./data/images/images/train/sad/8654.jpg,"6,15,54,64"
4739,sad,./data/images/images/train/sad/8655.jpg,"1,4,15,17"
4740,sad,./data/images/images/train/sad/866.jpg,"1,4,15,17"
4741,sad,./data/images/images/train/sad/8665.jpg,"1,4,11,15,54,64"
4742,sad,./data/images/images/train/sad/8679.jpg,"1,4,15"
4743,sad,./data/images/images/train/sad/8686.jpg,"6,15,54,64"
4744,sad,./data/images/images/train/sad/8696.jpg,"11,17"
4745,sad,./data/images/images/train/sad/87.jpg,"1,4,11,15,54,64"
4746,sad,./data/images/images/train/sad/8708.jpg,"1,4,15"
4747,sad,./data/images/images/train/sad/8717.jpg,"11,17"
4748,sad,./data/images/images/train/sad/8723.jpg,"1,4,15,17"
4749,sad,./data/images/images/train/sad/8731.jpg,"11,17"
4750,sad,./data/images/images/train/sad/8744.jpg,"11,17"
4751,sad,./data/images/images/train/sad/8751.jpg,"1,4,15"
4752,sad,./data/images/images/train/sad/8758.jpg,"1,4,15"
4753,sad,./data/images/images/train/sad/8773.jpg,"1,4,15"
4754,sad,./data/images/images/train/sad/8777.jpg,"6,15,54,64"
4755,sad,./data/images/images/train/sad/8779.jpg,"11,17"
4756,sad,./data/images/images/train/sad/878.jpg,"6,15,54,64"
4757,sad,./data/images/images/train/sad/8783.jpg,"11,17"
4758,sad,./data/images/images/train/sad/8804.jpg,"11,17"
4759,sad,./data/images/images/train/sad/8806.jpg,"11,17"
4760,sad,./data/images/images/train/sad/8810.jpg,"6,15,54,64"
4761,sad,./data/images/images/train/sad/8813.jpg,"1,4,15"
4762,sad,./data/images/images/train/sad/882.jpg,"11,17"
4763,sad,./data/images/images/train/sad/8827.jpg,"1,4,15"
4764,sad,./data/images/images/train/sad/8835.jpg,"1,4,15"
4765,sad,./data/images/images/train/sad/8845.jpg,"1,4,15,17"
4766,sad,./data/images/images/train/sad/8846.jpg,"6,15,54,64"
4767,sad,./data/images/images/train/sad/8855.jpg,"1,4,11,15,54,64"
4768,sad,./data/images/images/train/sad/8865.jpg,"11,17"
4769,sad,./data/images/images/train/sad/8866.jpg,"1,4,15,17"
4770,sad,./data/images/images/train/sad/8870.jpg,"1,4,15"
4771,sad,./data/images/images/train/sad/8875.jpg,"11,17"
4772,sad,./data/images/images/train/sad/8879.jpg,"1,4,15,17"
4773,sad,./data/images/images/train/sad/8885.jpg,"1,4,15"
4774,sad,./data/images/images/train/sad/889.jpg,"1,4,15"
4775,sad,./data/images/images/train/sad/8890.jpg,"1,4,15"
4776,sad,./data/images/images/train/sad/8896.jpg,"11,17"
4777,sad,./data/images/images/train/sad/89.jpg,"1,4,15"
4778,sad,./data/images/images/train/sad/8909.jpg,"1,4,15"
4779,sad,./data/images/images/train/sad/8911.jpg,"1,4,15,17"
4780,sad,./data/images/images/train/sad/8918.jpg,"6,15,54,64"
4781,sad,./data/images/images/train/sad/8923.jpg,"11,17"
4782,sad,./data/images/images/train/sad/8941.jpg,"1,4,15,17"
4783,sad,./data/images/images/train/sad/8942.jpg,"1,4,15"
4784,sad,./data/images/images/train/sad/8947.jpg,"11,17"
4785,sad,./data/images/images/train/sad/8962.jpg,"1,4,11,15,54,64"
4786,sad,./data/images/images/train/sad/8963.jpg,"1,4,11,15,54,64"
4787,sad,./data/images/images/train/sad/8967.jpg,"1,4,15"
4788,sad,./data/images/images/train/sad/8974.jpg,"1,4,11,15,54,64"
4789,sad,./data/images/images/train/sad/8977.jpg,"11,17"
4790,sad,./data/images/images/train/sad/8981.jpg,"6,15,54,64"
4791,sad,./data/images/images/train/sad/8988.jpg,"11,17"
4792,sad,./data/images/images/train/sad/8989.jpg,"11,17"
4793,sad,./data/images/images/train/sad/899.jpg,"11,17"
4794,sad,./data/images/images/train/sad/8997.jpg,"1,4,11,15,54,64"
4795,sad,./data/images/images/train/sad/9001.jpg,"1,4,11,15,54,64"
4796,sad,./data/images/images/train/sad/9003.jpg,"11,17"
4797,sad,./data/images/images/train/sad/9008.jpg,"11,17"
4798,sad,./data/images/images/train/sad/9013.jpg,"6,15,54,64"
4799,sad,./data/images/images/train/sad/9015.jpg,"1,4,15,17"
4800,sad,./data/images/images/train/sad/902.jpg,"11,17"
4801,sad,./data/images/images/train/sad/9025.jpg,"1,4,15"
4802,sad,./data/images/images/train/sad/903.jpg,"1,4,11,15,54,64"
4803,sad,./data/images/images/train/sad/9032.jpg,"6,15,54,64"
4804,sad,./data/images/images/train/sad/9047.jpg,"1,4,15"
4805,sad,./data/images/images/train/sad/9051.jpg,"11,17"
4806,sad,./data/images/images/train/sad/9058.jpg,"1,4,15"
4807,sad,./data/images/images/train/sad/9065.jpg,"6,15,54,64"
4808,sad,./data/images/images/train/sad/9067.jpg,"11,17"
4809,sad,./data/images/images/train/sad/9088.jpg,"1,4,15"
4810,sad,./data/images/images/train/sad/9095.jpg,"1,4,15,17"
4811,sad,./data/images/images/train/sad/910.jpg,"6,15,54,64"
4812,sad,./data/images/images/train/sad/9102.jpg,"11,17"
4813,sad,./data/images/images/train/sad/9105.jpg,"11,17"
4814,sad,./data/images/images/train/sad/9138.jpg,"1,4,15"
4815,sad,./data/images/images/train/sad/9151.jpg,"1,4,15"
4816,sad,./data/images/images/train/sad/9153.jpg,"11,17"
4817,sad,./data/images/images/train/sad/9154.jpg,"1,4,15"
4818,sad,./data/images/images/train/sad/9158.jpg,"11,17"
4819,sad,./data/images/images/train/sad/9172.jpg,"1,4,15"
4820,sad,./data/images/images/train/sad/9177.jpg,"11,17"
4821,sad,./data/images/images/train/sad/918.jpg,"1,4,15"
4822,sad,./data/images/images/train/sad/9181.jpg,"1,4,11,15,54,64"
4823,sad,./data/images/images/train/sad/9182.jpg,"1,4,15"
4824,sad,./data/images/images/train/sad/9188.jpg,"1,4,15"
4825,sad,./data/images/images/train/sad/9191.jpg,"6,15,54,64"
4826,sad,./data/images/images/train/sad/9201.jpg,"1,4,15,17"
4827,sad,./data/images/images/train/sad/9213.jpg,"11,17"
4828,sad,./data/images/images/train/sad/9214.jpg,"1,4,11,15,54,64"
4829,sad,./data/images/images/train/sad/9226.jpg,"6,15,54,64"
4830,sad,./data/images/images/train/sad/9244.jpg,"1,4,15"
4831,sad,./data/images/images/train/sad/9253.jpg,"6,15,54,64"
4832,sad,./data/images/images/train/sad/9256.jpg,"6,15,54,64"
4833,sad,./data/images/images/train/sad/927.jpg,"1,4,11,15,54,64"
4834,sad,./data/images/images/train/sad/9270.jpg,"1,4,11,15,54,64"
4835,sad,./data/images/images/train/sad/9277.jpg,"1,4,15,17"
4836,sad,./data/images/images/train/sad/9280.jpg,"11,17"
4837,sad,./data/images/images/train/sad/9282.jpg,"11,17"
4838,sad,./data/images/images/train/sad/9283.jpg,"1,4,15"
4839,sad,./data/images/images/train/sad/929.jpg,"1,4,11,15,54,64"
4840,sad,./data/images/images/train/sad/9308.jpg,"1,4,15,17"
4841,sad,./data/images/images/train/sad/933.jpg,"1,4,11,15,54,64"
4842,sad,./data/images/images/train/sad/9336.jpg,"1,4,15"
4843,sad,./data/images/images/train/sad/934.jpg,"1,4,11,15,54,64"
4844,sad,./data/images/images/train/sad/9340.jpg,"6,15,54,64"
4845,sad,./data/images/images/train/sad/9348.jpg,"1,4,15"
4846,sad,./data/images/images/train/sad/9374.jpg,"1,4,15,17"
4847,sad,./data/images/images/train/sad/9382.jpg,"6,15,54,64"
4848,sad,./data/images/images/train/sad/939.jpg,"1,4,15,17"
4849,sad,./data/images/images/train/sad/9391.jpg,"1,4,15,17"
4850,sad,./data/images/images/train/sad/9393.jpg,"6,15,54,64"
4851,sad,./data/images/images/train/sad/9395.jpg,"1,4,15"
4852,sad,./data/images/images/train/sad/9397.jpg,"1,4,15"
4853,sad,./data/images/images/train/sad/9406.jpg,"1,4,11,15,54,64"
4854,sad,./data/images/images/train/sad/9408.jpg,"1,4,15"
4855,sad,./data/images/images/train/sad/9413.jpg,"1,4,11,15,54,64"
4856,sad,./data/images/images/train/sad/9419.jpg,"1,4,15"
4857,sad,./data/images/images/train/sad/9433.jpg,"1,4,15"
4858,sad,./data/images/images/train/sad/944.jpg,"1,4,15,17"
4859,sad,./data/images/images/train/sad/9445.jpg,"11,17"
4860,sad,./data/images/images/train/sad/9448.jpg,"1,4,11,15,54,64"
4861,sad,./data/images/images/train/sad/9456.jpg,"11,17"
4862,sad,./data/images/images/train/sad/9480.jpg,"11,17"
4863,sad,./data/images/images/train/sad/9491.jpg,"1,4,11,15,54,64"
4864,sad,./data/images/images/train/sad/9492.jpg,"1,4,15"
4865,sad,./data/images/images/train/sad/9517.jpg,"1,4,15"
4866,sad,./data/images/images/train/sad/9519.jpg,"11,17"
4867,sad,./data/images/images/train/sad/953.jpg,"1,4,15,17"
4868,sad,./data/images/images/train/sad/9540.jpg,"1,4,11,15,54,64"
4869,sad,./data/images/images/train/sad/9549.jpg,"11,17"
4870,sad,./data/images/images/train/sad/955.jpg,"1,4,11,15,54,64"
4871,sad,./data/images/images/train/sad/9554.jpg,"1,4,15,17"
4872,sad,./data/images/images/train/sad/9561.jpg,"6,15,54,64"
4873,sad,./data/images/images/train/sad/9568.jpg,"1,4,11,15,54,64"
4874,sad,./data/images/images/train/sad/9569.jpg,"1,4,11,15,54,64"
4875,sad,./data/images/images/train/sad/957.jpg,"1,4,15"
4876,sad,./data/images/images/train/sad/9572.jpg,"6,15,54,64"
4877,sad,./data/images/images/train/sad/9574.jpg,"6,15,54,64"
4878,sad,./data/images/images/train/sad/9576.jpg,"11,17"
4879,sad,./data/images/images/train/sad/9585.jpg,"11,17"
4880,sad,./data/images/images/train/sad/9587.jpg,"1,4,15,17"
4881,sad,./data/images/images/train/sad/9588.jpg,"1,4,11,15,54,64"
4882,sad,./data/images/images/train/sad/9590.jpg,"11,17"
4883,sad,./data/images/images/train/sad/9596.jpg,"6,15,54,64"
4884,sad,./data/images/images/train/sad/9610.jpg,"6,15,54,64"
4885,sad,./data/images/images/train/sad/9620.jpg,"1,4,15"
4886,sad,./data/images/images/train/sad/9639.jpg,"1,4,15"
4887,sad,./data/images/images/train/sad/9643.jpg,"1,4,11,15,54,64"
4888,sad,./data/images/images/train/sad/9658.jpg,"11,17"
4889,sad,./data/images/images/train/sad/9665.jpg,"6,15,54,64"
4890,sad,./data/images/images/train/sad/9670.jpg,"1,4,15"
4891,sad,./data/images/images/train/sad/9674.jpg,"6,15,54,64"
4892,sad,./data/images/images/train/sad/9690.jpg,"6,15,54,64"
4893,sad,./data/images/images/train/sad/9704.jpg,"1,4,15"
4894,sad,./data/images/images/train/sad/9719.jpg,"1,4,15"
4895,sad,./data/images/images/train/sad/9720.jpg,"1,4,15"
4896,sad,./data/images/images/train/sad/9726.jpg,"1,4,11,15,54,64"
4897,sad,./data/images/images/train/sad/9730.jpg,"1,4,15"
4898,sad,./data/images/images/train/sad/9734.jpg,"6,15,54,64"
4899,sad,./data/images/images/train/sad/9737.jpg,"1,4,15,17"
4900,sad,./data/images/images/train/sad/9739.jpg,"1,4,11,15,54,64"
4901,sad,./data/images/images/train/sad/9745.jpg,"6,15,54,64"
4902,sad,./data/images/images/train/sad/9746.jpg,"11,17"
4903,sad,./data/images/images/train/sad/9747.jpg,"6,15,54,64"
4904,sad,./data/images/images/train/sad/9750.jpg,"1,4,15,17"
4905,sad,./data/images/images/train/sad/9756.jpg,"11,17"
4906,sad,./data/images/images/train/sad/976.jpg,"11,17"
4907,sad,./data/images/images/train/sad/9763.jpg,"1,4,11,15,54,64"
4908,sad,./data/images/images/train/sad/9791.jpg,"11,17"
4909,sad,./data/images/images/train/sad/9794.jpg,"1,4,11,15,54,64"
4910,sad,./data/images/images/train/sad/9810.jpg,"1,4,11,15,54,64"
4911,sad,./data/images/images/train/sad/9814.jpg,"6,15,54,64"
4912,sad,./data/images/images/train/sad/9832.jpg,"1,4,15,17"
4913,sad,./data/images/images/train/sad/9847.jpg,"1,4,15"
4914,sad,./data/images/images/train/sad/986.jpg,"1,4,15,17"
4915,sad,./data/images/images/train/sad/9863.jpg,"1,4,15"
4916,sad,./data/images/images/train/sad/9866.jpg,"1,4,15"
4917,sad,./data/images/images/train/sad/9868.jpg,"1,4,15"
4918,sad,./data/images/images/train/sad/9870.jpg,"1,4,15"
4919,sad,./data/images/images/train/sad/988.jpg,"11,17"
4920,sad,./data/images/images/train/sad/9891.jpg,"1,4,15"
4921,sad,./data/images/images/train/sad/9892.jpg,"1,4,11,15,54,64"
4922,sad,./data/images/images/train/sad/9895.jpg,"1,4,15,17"
4923,sad,./data/images/images/train/sad/990.jpg,"1,4,11,15,54,64"
4924,sad,./data/images/images/train/sad/9900.jpg,"1,4,15"
4925,sad,./data/images/images/train/sad/9909.jpg,"6,15,54,64"
4926,sad,./data/images/images/train/sad/9912.jpg,"1,4,15,17"
4927,sad,./data/images/images/train/sad/9927.jpg,"11,17"
4928,sad,./data/images/images/train/sad/9938.jpg,"1,4,15"
4929,sad,./data/images/images/train/sad/9943.jpg,"11,17"
4930,sad,./data/images/images/train/sad/9946.jpg,"11,17"
4931,sad,./data/images/images/train/sad/9952.jpg,"1,4,15"
4932,sad,./data/images/images/train/sad/9963.jpg,"1,4,15"
4933,sad,./data/images/images/train/sad/9966.jpg,"1,4,11,15,54,64"
4934,sad,./data/images/images/train/sad/9974.jpg,"1,4,15,17"
4935,sad,./data/images/images/train/sad/9976.jpg,"1,4,11,15,54,64"
4936,sad,./data/images/images/train/sad/9986.jpg,"1,4,11,15,54,64"
4937,sad,./data/images/images/train/sad/9997.jpg,"1,4,11,15,54,64"
0,neutral,./data/images/images/train/neutral/1000.jpg,0
1,neutral,./data/images/images/train/neutral/10003.jpg,0
2,neutral,./data/images/images/train/neutral/10014.jpg,0
3,neutral,./data/images/images/train/neutral/10017.jpg,0
4,neutral,./data/images/images/train/neutral/1002.jpg,0
5,neutral,./data/images/images/train/neutral/10021.jpg,0
6,neutral,./data/images/images/train/neutral/10024.jpg,0
7,neutral,./data/images/images/train/neutral/10026.jpg,0
8,neutral,./data/images/images/train/neutral/10027.jpg,0
9,neutral,./data/images/images/train/neutral/10030.jpg,0
10,neutral,./data/images/images/train/neutral/10036.jpg,0
11,neutral,./data/images/images/train/neutral/10041.jpg,0
12,neutral,./data/images/images/train/neutral/10045.jpg,0
13,neutral,./data/images/images/train/neutral/10051.jpg,0
14,neutral,./data/images/images/train/neutral/10054.jpg,0
15,neutral,./data/images/images/train/neutral/10058.jpg,0
16,neutral,./data/images/images/train/neutral/10062.jpg,0
17,neutral,./data/images/images/train/neutral/10077.jpg,0
18,neutral,./data/images/images/train/neutral/10084.jpg,0
19,neutral,./data/images/images/train/neutral/10085.jpg,0
20,neutral,./data/images/images/train/neutral/10091.jpg,0
21,neutral,./data/images/images/train/neutral/10093.jpg,0
22,neutral,./data/images/images/train/neutral/10101.jpg,0
23,neutral,./data/images/images/train/neutral/10109.jpg,0
24,neutral,./data/images/images/train/neutral/10110.jpg,0
25,neutral,./data/images/images/train/neutral/10113.jpg,0
26,neutral,./data/images/images/train/neutral/10119.jpg,0
27,neutral,./data/images/images/train/neutral/10129.jpg,0
28,neutral,./data/images/images/train/neutral/10130.jpg,0
29,neutral,./data/images/images/train/neutral/10136.jpg,0
30,neutral,./data/images/images/train/neutral/10143.jpg,0
31,neutral,./data/images/images/train/neutral/10173.jpg,0
32,neutral,./data/images/images/train/neutral/10174.jpg,0
33,neutral,./data/images/images/train/neutral/10175.jpg,0
34,neutral,./data/images/images/train/neutral/10177.jpg,0
35,neutral,./data/images/images/train/neutral/10180.jpg,0
36,neutral,./data/images/images/train/neutral/10190.jpg,0
37,neutral,./data/images/images/train/neutral/10195.jpg,0
38,neutral,./data/images/images/train/neutral/10197.jpg,0
39,neutral,./data/images/images/train/neutral/102.jpg,0
40,neutral,./data/images/images/train/neutral/10200.jpg,0
41,neutral,./data/images/images/train/neutral/10204.jpg,0
42,neutral,./data/images/images/train/neutral/10206.jpg,0
43,neutral,./data/images/images/train/neutral/1021.jpg,0
44,neutral,./data/images/images/train/neutral/10216.jpg,0
45,neutral,./data/images/images/train/neutral/10217.jpg,0
46,neutral,./data/images/images/train/neutral/10219.jpg,0
47,neutral,./data/images/images/train/neutral/10221.jpg,0
48,neutral,./data/images/images/train/neutral/10222.jpg,0
49,neutral,./data/images/images/train/neutral/10233.jpg,0
50,neutral,./data/images/images/train/neutral/10234.jpg,0
51,neutral,./data/images/images/train/neutral/10239.jpg,0
52,neutral,./data/images/images/train/neutral/10254.jpg,0
53,neutral,./data/images/images/train/neutral/10264.jpg,0
54,neutral,./data/images/images/train/neutral/10271.jpg,0
55,neutral,./data/images/images/train/neutral/10274.jpg,0
56,neutral,./data/images/images/train/neutral/10294.jpg,0
57,neutral,./data/images/images/train/neutral/10296.jpg,0
58,neutral,./data/images/images/train/neutral/10301.jpg,0
59,neutral,./data/images/images/train/neutral/10304.jpg,0
60,neutral,./data/images/images/train/neutral/10309.jpg,0
61,neutral,./data/images/images/train/neutral/10320.jpg,0
62,neutral,./data/images/images/train/neutral/10322.jpg,0
63,neutral,./data/images/images/train/neutral/10323.jpg,0
64,neutral,./data/images/images/train/neutral/10340.jpg,0
65,neutral,./data/images/images/train/neutral/10349.jpg,0
66,neutral,./data/images/images/train/neutral/10354.jpg,0
67,neutral,./data/images/images/train/neutral/10361.jpg,0
68,neutral,./data/images/images/train/neutral/1037.jpg,0
69,neutral,./data/images/images/train/neutral/10380.jpg,0
70,neutral,./data/images/images/train/neutral/10381.jpg,0
